DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
BD202200000530,BDGE81FL,BD,2022,530,BD2022DHS,3190.229736,3473.315918,3684.412354,3912.326416,4301.433594,48.07569885,43.14133072,54.751194,55.27097321,58.82200623,28.26017952,27.21012688,27.80060196,27.57821465,27.52345657,10.0129776,10.08399963,10.43884563,10.21072006,9.970139503,5,38.11914063,0.286245346,0.29086864,0.301132977,0.31446597,0.316592634,0,0,0.000137442,0,0,85.9860611,10,61.36604691,24.51574707,24.08571625,24.12351036,24.32098961,24.10150719,50.45741653,102.3438873,124.5909805,0.718134224,3.353413105,30.06996536,30.74531364,31.50438499,30.09050941,30.18567848,25.0424633,25.68389702,26.25542641,24.96032906,25.17491341,20.05698776,20.66131401,21.06553841,19.87978935,20.21553802,2.33174777,20.77131271,20.96130753,20.44641876,21.06376076,20.6795578,3.342780828,3.304137707,3.403154135,3.263136625,3.192433596,160.7065277,142.5449066,186.3267517,180.3567352,187.7853546,1954.804565,1757.808838,1487.264771,1657.175049,2440.977539,17.10852051,19.6133461,24.22009659,27.42900848,28.12986755,28.72880363,28.70271301,28.89999962,28.3098011,26.55290222,22.33340073,18.66349602,0.520507813,10975.81641,10561.9375,10622.81152,12529.4375,12822.96777,23537.00977,25371.66602,26578.70703,27795.35156,28900.02539,1213.59021,1308.18689,1370.422974,1433.154419,1490.112427,6.856409073,6.457893372,6.966316223,6.599376202,6.697700977
BD202200000531,BDGE81FL,BD,2022,531,BD2022DHS,3190.229736,3473.315918,3684.412354,3912.326416,4301.433594,48.07569885,43.14133072,54.751194,55.27097321,58.82200623,28.26017952,27.21012688,27.80060196,27.57821465,27.52345657,10.0129776,10.08399963,10.43884563,10.21072006,9.970139503,5,38.11914063,0.286245346,0.29086864,0.301132977,0.31446597,0.316592634,0,0,0.000137442,0,0,85.9860611,10,61.36604691,24.51574707,24.08571625,24.12351036,24.32098961,24.10150719,50.45741653,102.3438873,124.5909805,0.718134224,3.353413105,30.06996536,30.74531364,31.50438499,30.09050941,30.18567848,25.0424633,25.68389702,26.25542641,24.96032906,25.17491341,20.05698776,20.66131401,21.06553841,19.87978935,20.21553802,2.33174777,20.77131271,20.96130753,20.44641876,21.06376076,20.6795578,3.342780828,3.304137707,3.403154135,3.263136625,3.192433596,160.7065277,142.5449066,186.3267517,180.3567352,187.7853546,1954.804565,1757.808838,1487.264771,1657.175049,2440.977539,17.10852051,19.6133461,24.22009659,27.42900848,28.12986755,28.72880363,28.70271301,28.89999962,28.3098011,26.55290222,22.33340073,18.66349602,0.520507813,10975.81641,10561.9375,10622.81152,12529.4375,12822.96777,23537.00977,25371.66602,26578.70703,27795.35156,28900.02539,1213.59021,1308.18689,1370.422974,1433.154419,1490.112427,6.856409073,6.457893372,6.966316223,6.599376202,6.697700977
BD202200000532,BDGE81FL,BD,2022,532,BD2022DHS,730.168457,794.9602661,843.2752686,895.4393921,928.9130859,48.07688522,41.90806198,51.95417786,53.56128311,56.65964508,28.3403759,27.23041725,27.9240284,27.5345726,27.39086914,9.574536324,9.683058739,10.05704594,9.722902298,9.569111824,5,25.84765625,0.313227385,0.32895565,0.3191953,0.382273793,0.35813573,0,0,0,0,0,45.21331406,10,83.02269745,24.67669487,24.17941475,24.20990944,24.25829315,24.07382393,269.6957397,1377.030762,456.3830261,0.630220354,42.6488266,29.92973137,30.73467827,31.49273682,29.90379143,30.06142998,25.11662292,25.86069107,26.4430275,25.0253334,25.25936127,20.35519409,21.05162239,21.43569183,20.18088913,20.4923172,0.138518482,21.01301384,21.12841415,20.49579048,20.9820137,20.75677872,3.332306147,3.317650557,3.408955574,3.241044521,3.202069044,160.2068787,139.0363007,177.1094818,173.5944977,181.4281006,2361.362061,1940.557007,1697.8927,2169.772217,2377.826416,17.67377281,19.98218918,24.62794685,27.55211449,28.00965118,28.52608681,28.60000038,28.83770752,28.29999924,26.66695976,22.7093811,18.91111183,8.852539063,2567.714111,2352.466553,3223.55835,2523.584961,2714.115234,17629.99414,18908.10742,19707.80859,20506.38672,21214.60156,905.880249,971.5534058,1012.644409,1053.677612,1090.067749,6.324528217,6.712907791,7.102711201,6.794814587,6.754908562
BD202200000533,BDGE81FL,BD,2022,533,BD2022DHS,1532.895264,1668.917236,1770.348389,1879.860474,1926.723267,50.36342621,42.90264893,52.90123749,54.48110962,57.77976227,27.39537811,27.15054321,27.27733231,27.82414436,27.06594467,9.498379707,9.577878952,9.947989464,9.644632339,9.473075867,5,22.83789063,0.310038328,0.301093906,0.326845318,0.322575182,0.329524964,0,0,0,0,0,60.59947968,10,72.82946777,24.5239315,24.28245926,23.81744766,24.35090446,24.24612045,245.0191956,519.3168335,383.9322205,0.666746974,42.02099991,29.87599945,30.66931534,31.42774963,29.85072517,30.00489044,25.09778786,25.85198212,26.43162727,25.01025772,25.24706459,20.37761879,21.09143639,21.47976112,20.20609093,20.53181458,0.855028868,21.6524868,21.41437531,20.35756111,20.87766457,21.42629814,3.320298195,3.3142941,3.404412746,3.235170841,3.20574379,167.2215881,142.1920013,180.097641,176.2556915,185.2271118,2363.587891,2029.308838,1660.806152,2148.553955,2232.330322,17.63510323,20.02388191,24.68642616,27.63341713,28.04292297,28.47254372,28.58745956,28.79999924,28.30143738,26.79117012,22.82770729,18.90320206,7.077148438,4354.80957,5668.789063,5061.806641,4716.468262,4701.440918,20278.25,21677.92773,22521.24023,23357.16992,24084.4043,1041.242798,1113.113159,1156.415405,1199.338501,1236.680298,6.492728233,6.842126369,7.197114944,6.854421139,6.835837364
BD202200000534,BDGE81FL,BD,2022,534,BD2022DHS,1714.751709,1866.910767,1980.375366,2102.879395,2134.324951,61.22694778,50.97285461,67.92889404,66.69698334,70.63523102,27.41935539,26.45013809,26.58947945,26.54753494,26.2954464,9.089756966,9.183811188,9.566319466,9.293099403,9.002691269,5,28.74902344,0.30642122,0.28012082,0.28500554,0.300892711,0.311300039,0,0,0,0,0,74.9595108,10,46.95917892,23.77502632,23.48812485,23.57737732,23.88767433,23.67361069,114.4982529,667.7825928,231.0706024,0.599522352,36.96611023,28.98059845,29.77378464,30.55902863,29.04908752,29.08407211,24.40434074,25.15234375,25.74639702,24.37278748,24.55381966,19.89084244,20.58997345,20.99271011,19.75598907,20.08138084,1.349594712,20.13069725,20.5261116,20.5652771,21.22781181,21.05177498,3.201649427,3.19448781,3.317057371,3.132682323,3.081553936,196.0272217,162.8321686,225.3240509,208.9404602,217.666275,3147.625732,2917.353516,2754.89209,2925.207275,3183.443604,17.50474739,19.79587364,24.23324966,26.87270355,27.21836472,27.80402565,28.35716057,28.72014427,28.0888195,26.4107399,22.38175392,18.8094902,1.798828125,6248.047363,8468.436523,9012.617188,8438.006836,8190.31543,21143.53516,23024.89844,24367.16602,25743.39063,27040.46875,1128.01123,1228.382324,1299.992554,1373.414307,1442.613647,7.786271572,7.617873192,8.142964363,7.717139721,7.891818523
BD202200000535,BDGE81FL,BD,2022,535,BD2022DHS,911.5425415,992.4285889,1052.745117,1117.866821,1235.752319,59.03476715,49.3976059,65.37545013,64.66449738,68.3459549,27.02973557,25.90621567,26.40989494,26.1410408,26.2810421,9.181944847,9.275738716,9.657292366,9.368967056,9.111371994,5,28.53808594,0.319171578,0.311785609,0.318689406,0.330600888,0.325892985,0,0,0,0,0,40.05603027,10,48.86013794,23.67407608,23.45402718,23.23545837,23.74338531,23.615448,304.0624084,693.510437,347.0716248,0.4582569,65.09259796,29.14149284,29.92387199,30.70546913,29.16475677,29.22665024,24.52022552,25.25455666,25.84943581,24.45373344,24.64331627,19.95954895,20.64813423,21.04817772,19.79578972,20.11527824,0.02311874,20.3184166,21.00184059,20.06102371,21.34572983,20.94985199,3.220572948,3.212022543,3.329340219,3.146440983,3.09683156,190.1257935,158.6662292,217.6571198,203.463028,211.6559143,3093.072998,2738.97583,2474.972656,2851.18335,3022.981689,17.52740669,19.85307884,24.51832008,27.1065731,27.36888695,27.90904617,28.39999962,28.68643951,28.10020256,26.48958015,22.47429466,18.80970192,8.502929688,3480.959961,3427.651123,3622.061523,2877.398438,2814.973877,16985.62305,18497.01367,19575.32227,20680.91016,21722.91602,876.100769,954.0567017,1009.674744,1066.699829,1120.445435,7.569079876,7.471809864,7.979044914,7.584387779,7.724101543
BD202200000536,BDGE81FL,BD,2022,536,BD2022DHS,1712.321289,1864.264771,1977.568359,2099.898926,2092.228516,59.45154953,51.24403763,67.77283478,66.76573181,70.22032928,27.69882584,26.26684952,26.62375069,26.97792625,25.97714424,9.359548569,9.475564957,9.85798645,9.594054222,9.302170753,5,34.02246094,0.324892044,0.317210943,0.321205914,0.336381972,0.358102202,0,0,0,0,0,64.66091156,10,48.19960022,24.10634422,23.39142799,23.52474022,23.96519661,23.36262512,235.5737,934.2425537,550.3059692,0.077603251,16.75157547,29.20169258,29.99010468,30.77499962,29.30056381,29.32808304,24.49913216,25.22265625,25.81714439,24.47408867,24.65104103,19.84214401,20.51453972,20.91701508,19.70651054,20.02591133,0.940394878,20.51386452,20.51600647,20.42572784,20.95246506,20.748106,3.208767414,3.200998306,3.318012238,3.146831751,3.091015577,190.7661896,164.032074,224.8710938,210.1005249,217.0521393,3188.080811,2842.144043,2600.35376,3099.129395,3923.869141,17.50789261,20.08026314,24.23409843,26.82777405,27.34877014,27.9075737,28.40576553,28.80019951,28.17222404,26.49202347,22.31217766,18.85124779,4.887695313,5214.376953,6496.489258,6982.373535,6361.256348,5963.171387,23599.53906,25449.05078,26670.23438,27902.01172,29022.30859,1219.380371,1314.944092,1378.042236,1441.687744,1499.57312,8.09681797,7.630112648,8.193459511,7.686575413,7.844049454
BD202200000537,BDGE81FL,BD,2022,537,BD2022DHS,1360.635254,1481.371826,1571.404541,1668.610107,1824.032715,52.62038803,47.3012352,61.01436996,61.03821182,64.40250397,27.76020813,27.00013924,27.18737793,27.56037521,27.43645477,9.826996803,9.920226097,10.28046894,10.04188347,9.791883469,5,43.11816406,0.301436186,0.311232477,0.324311465,0.3346802,0.346102148,0,0,0,0,0,57.65472031,10,52.63942719,24.063097,23.90800285,23.77709198,24.28565598,23.8462944,266.9769592,689.8831177,455.7381897,0.480087042,9.974796295,29.76484489,30.45989609,31.23194504,29.82178879,29.91862106,24.83068657,25.47808266,26.05894279,24.77686691,24.99500847,19.93784714,20.53967094,20.95147705,19.77990341,20.12673569,0.24076882,20.36598396,20.81586838,20.36680603,21.01093674,20.25613403,3.285763979,3.248914957,3.360764027,3.207725763,3.150000095,172.8981781,153.6777039,205.0549011,195.7938385,202.8678894,2607.415039,2183.30249,1962.559937,2244.119385,3036.876465,17.2156868,19.75557899,24.44263649,27.19683647,27.85429382,28.42241287,28.61492157,28.89864349,28.20508003,26.4999752,22.318964,18.7864666,13.33398438,3626.560059,3094.103516,2982.713379,2221.104248,2207.878662,27575.99805,30148.94922,32033.81445,33978.69922,35834.44922,1423.838989,1556.688843,1654.01062,1754.431396,1850.249878,7.421609879,6.899023056,7.497673512,7.188454628,7.139157772
BD202200000538,BDGE81FL,BD,2022,538,BD2022DHS,746.0308228,812.2301636,861.5947876,914.8921509,963.7953491,60.40298462,52.09319687,68.40973663,65.73900604,70.30873108,28.51965904,26.85769844,27.70318222,27.71522713,27.8431778,9.870312691,9.978775978,10.36145878,10.22265625,9.903515816,5,65.87597656,0.308030695,0.307280213,0.321666151,0.332055211,0.340622753,0,0,0.0003125,0,0,44.81465912,10,30.80073357,23.64721107,23.69921303,24.04830933,24.03801155,23.70526886,206.8294983,809.5466919,616.593811,0.533457756,5.831124306,29.34830666,30.07213593,30.84765816,29.48880196,29.57838631,24.38059998,25.05494881,25.63190079,24.35950661,24.60286522,19.47799492,20.0933609,20.48619843,19.26614571,19.67486954,0.297599435,18.77476501,20.54072952,20.39343834,20.36079597,19.56735802,3.202994823,3.196614742,3.286849022,3.136067867,3.083854198,193.4704437,166.5218811,224.852478,206.1619873,216.8218842,3154.371826,2520.870117,2588.437012,2692.871094,3454.802734,17.16962051,19.90728188,24.08350182,27.10120201,27.98814583,28.41291237,28.50783539,28.81230927,28.10238838,26.33532715,21.99054527,18.65839958,3.013671875,2372.599609,2086.871826,3213.48584,2782.216553,2588.357422,10616.93262,11645.07617,12413.47461,13210.47168,13978.20215,549.9396362,603.1957397,642.9974976,684.2806396,724.0478516,7.279622078,6.940390587,7.586419106,7.2910285,7.322565079
BD202200000539,BDGE81FL,BD,2022,539,BD2022DHS,1078.90686,1174.644043,1246.034912,1323.113403,1486.567871,51.28218842,45.93215942,59.33433533,59.84547806,62.66259003,28.10203362,26.95343781,27.07095337,27.38433838,27.0805645,9.781510353,9.880990028,10.25156307,9.977474213,9.750260353,5,34.84960938,0.296425581,0.296420813,0.319622397,0.315413535,0.338175446,0,0,0,0,0,60.15677261,10,52.75195313,24.29840469,23.87895966,23.66724968,24.17670059,23.73187637,264.5821533,1620.646851,491.2254028,1.227471352,14.41345596,29.765625,30.4920578,31.27096367,29.78567696,29.87434959,24.85768318,25.52161407,26.11549568,24.77239609,24.97369766,19.98411369,20.61106873,21.01940155,19.80820274,20.12408829,0.289702296,20.49477386,20.8044796,20.26354218,20.96906281,20.38318634,3.285807371,3.258984327,3.367578268,3.207942724,3.148567677,168.5033875,149.6921844,199.8130188,191.9808655,197.2974091,2523.062256,2303.875732,2014.061768,2414.000488,3136.115723,17.31407928,19.77980232,24.24925232,27.16385078,27.76890182,28.37331009,28.58263016,28.86991501,28.21104431,26.51778984,22.40044594,18.79999924,3.963867188,3015.380859,4541.243652,4298.341309,3818.652588,3651.175293,17073.12891,18418.52539,19310.06836,20209.99219,21029.85352,880.6141968,950.0083618,995.9932251,1042.4104,1084.697998,7.490481377,6.998463631,7.556106567,7.162499905,7.196223736
BD202200000540,BDGE81FL,BD,2022,540,BD2022DHS,1212.156616,1319.717773,1399.925903,1486.523804,1765.338867,56.39229202,48.81093216,63.78647232,61.70350266,66.0687027,28.77620888,25.91748619,27.4776516,27.42297363,28.11049652,9.998437881,10.0899744,10.46701431,10.32248306,10.01037312,5,56.12402344,0.290978014,0.297192544,0.324321866,0.33847934,0.355991125,0,0,0.000451389,0,0,59.95856476,10,98.25939178,23.89708328,23.23358727,23.73110008,23.77285004,23.86040115,276.7028503,490.0989075,918.0740967,1.074035406,2.970599651,29.58086014,30.27717018,31.04678917,29.67508698,29.75633812,24.55412292,25.20685768,25.78129387,24.49327278,24.72769165,19.58242226,20.18719673,20.57977486,19.35260391,19.74596405,0.529841185,19.01795769,20.54968834,19.98454857,20.12272644,19.61030579,3.244921923,3.226302147,3.315928936,3.171571255,3.113368034,182.9885864,157.4788208,211.5114136,195.697052,205.6961823,2956.608887,2318.99585,2315.379395,2346.443359,3195.873779,17.18509102,19.92810822,24.0771122,27.30986977,28.11229134,28.5340004,28.58611107,28.81890297,28.17553139,26.39550209,22.01270485,18.60762024,6.639648438,2766.480957,3446.092773,2803.05127,2179.686768,2241.76416,15830.88281,17164.51563,18086.11133,19024.45703,19896.05859,819.1367798,888.1428833,935.8289795,984.3817749,1029.480957,7.112183094,6.692178726,7.30059433,6.939040661,7.040837765
BD202200000541,BDGE81FL,BD,2022,541,BD2022DHS,511.3874207,556.765564,590.6039429,627.1380615,684.508606,55.53876114,49.50871277,64.06317139,63.29710007,67.12342072,27.38327789,26.91126823,26.24499893,27.40731049,27.59290123,9.804253578,9.911719322,10.27508736,10.0584631,9.791102409,5,49.13574219,0.298804551,0.31624341,0.315890282,0.335663378,0.356156528,0,0,0,0,0,43.21691513,10,58.18841171,23.5406189,23.9324398,23.4252243,24.19801331,23.88269997,280.8925476,819.7845459,662.1348877,4.469056606,12.58140373,29.61918449,30.32343864,31.09375,29.71710205,29.82200623,24.69188309,25.34587669,25.9216156,24.66723061,24.89908981,19.81492996,20.41171837,20.81866455,19.65863609,20.03090286,0.029985432,19.69795799,20.95361137,20.60545158,20.98871613,20.1724987,3.258680582,3.23129344,3.335763931,3.185329914,3.129861116,180.983078,159.9771729,213.6996155,201.6221313,210.0869904,2756.855225,2281.041748,2079.125,2577.897949,3443.012207,17.24461746,19.94817352,24.48988342,27.16486168,27.89187813,28.41115761,28.59952736,28.89999962,28.12257767,26.45313263,22.18357277,18.76411629,26.45507813,2034.293579,1871.286133,1654.855103,1768.761963,1805.049805,18580.13086,20185.03711,21311.97266,22464.52539,23544.24219,960.3685303,1043.322754,1101.571777,1161.144897,1216.953125,7.341341019,6.952608109,7.568645477,7.299669743,7.267300129
BD202200000542,BDGE81FL,BD,2022,542,BD2022DHS,531.4609985,578.6204224,613.7869873,651.755249,694.3724365,63.02860641,50.61963272,66.13756561,65.15312195,69.60305786,27.54193115,25.78447914,26.42729187,26.75697899,26.75943375,9.005599022,9.088412285,9.463672638,9.182291985,8.949739456,5,26.48926163,0.294079542,0.288646877,0.288914591,0.311457813,0.304424256,0,0,0,0,0,34,10,34.69868469,23.40360451,23.18411446,23.16725349,23.77833366,23.47715759,220.1630249,721.3239136,554.6134644,5.561849594,53.13512802,28.98268127,29.7811203,30.54453278,29.00208282,29.10364532,24.44726563,25.20898438,25.79244804,24.38945389,24.59934998,19.97708321,20.69270897,21.08086014,19.81979179,20.15390587,0.03498441,19.26527786,20.58374977,19.90721512,20.79968834,20.19488335,3.195572853,3.204817772,3.312760353,3.136979342,3.101823092,201.4125061,162.2266998,219.0979156,204.3839874,215.8963623,3140.124023,2749.564209,2297.501953,2712.250732,2702.566406,17.58359909,19.97430229,24.27695274,27.20812798,27.41986465,27.96332359,28.31106949,28.65770149,28.05829048,26.56574249,22.70615387,18.88615799,7.77734375,2064.960205,2056.429199,1807.374878,1973.922485,1762.972168,14772.83008,16042.87402,16932.46484,17841.9668,18693.19727,760.7504272,826.1533813,871.9642334,918.8004761,962.6359863,7.375794411,7.527174473,7.919921875,7.497578144,7.558528423
BD202200000543,BDGE81FL,BD,2022,543,BD2022DHS,1036.467651,1128.088623,1198.924561,1273.609863,1341.627197,65.1167984,51.99708939,68.97490692,67.35916138,72.08850098,27.8320446,26.59510422,26.71756935,27.4812851,26.97389412,8.920876503,8.996050835,9.379644394,9.107292175,8.848350525,5,25.32519531,0.269767046,0.287033856,0.28454271,0.307103127,0.299802631,0,0,0,0,0,33.57509232,10,27.40767097,23.56095314,23.67045021,23.34024239,24.15852356,23.72115135,223.1407776,789.9735107,314.3247375,1.849373102,60.87759018,28.72295952,29.52209282,30.2966156,28.76388931,28.83489609,24.23060036,24.99717903,25.58203125,24.18598175,24.38198853,19.80208397,20.52604103,20.91697121,19.65659714,19.98654556,0.237373665,19.28986168,20.74579811,19.96291733,20.83576393,20.46840858,3.171267509,3.177734375,3.290538311,3.113368034,3.074045181,206.5027924,165.2329407,226.9645844,209.7138519,221.603302,3468.213135,3127.362549,2706.988037,3012.986816,3020.772217,17.61828041,19.92061043,24.2075367,27.03656769,27.30886841,27.93637276,28.30067635,28.6203289,28.02534103,26.57156563,22.65783691,18.87868881,7.151367188,2805.867188,2671.142334,3338.792969,2805.615479,2685.702393,14626.13672,15961.59277,16953.94531,17964.41992,18925.33398,753.6119995,822.4213867,873.5523682,925.6171265,975.1282349,7.539405346,7.616618633,8.041727066,7.620494843,7.740959167
BD202200000544,BDGE81FL,BD,2022,544,BD2022DHS,752.8001099,819.1326294,871.951355,926.5843506,1027.860962,64.78001404,56.33056641,74.09172821,71.0994339,75.74576569,28.33945847,27.09694481,26.76090813,27.69530296,27.33254051,9.634765625,9.789453506,10.17278671,9.991232872,9.673307419,5,65.0546875,0.277612686,0.30790174,0.3062644,0.331372917,0.320265293,8.68E-06,0,0.000325521,3.91E-05,3.47E-05,53.08598709,10,47.02423096,23.84274864,23.74005318,23.59352875,24.14916039,23.51403427,252.4649811,746.6615601,324.1803284,0.786539376,24.81950569,29.06879425,29.83098984,30.60716248,29.26519203,29.35230064,24.21944427,24.90907097,25.48528671,24.25356102,24.49149323,19.43402863,20.04153824,20.43437576,19.27395821,19.67899323,0.898557961,19.34603691,20.38315964,20.42614555,20.60302162,19.69552612,3.158767462,3.165581703,3.254470587,3.104861259,3.053211927,204.625,178.3190155,241.1293488,220.7538605,231.2678833,3218.643799,2733.354248,2785.101074,2744.36792,3484.987549,17.30014801,19.92858124,23.98180962,26.86629868,27.71266937,28.25894737,28.48379326,28.80312729,28.12245941,26.36500359,22.01565742,18.81728554,21.71191406,2100.447998,2005.361084,1563.519409,2178.64209,2253.181641,16497.89063,17919.35156,19024.68359,20100.40234,21108.69922,855.1763306,928.8584595,986.1539307,1041.914307,1094.179932,7.599322319,7.426314831,8.07598114,7.769500732,7.884036541
BD202200000545,BDGE81FL,BD,2022,545,BD2022DHS,482.2483521,525.0408325,556.9510498,591.4035034,645.1327515,48.48089981,43.45925522,55.38744736,55.66866302,59.22205734,27.96228218,27.47218704,27.91190338,27.53548622,27.33598328,10.04162312,10.11883736,10.47443581,10.24978256,9.999305725,5,36.71289063,0.28181535,0.295102626,0.317450672,0.348236829,0.348176986,0,0,0.000212674,0,0,54.09688568,10,67.55339813,24.21290207,24.06189156,23.99376297,24.17362976,23.82067871,310.2391052,936.012207,805.7686768,4.587319851,22.20337486,30.04635429,30.71406364,31.47226715,30.06736183,30.15963554,25.00664139,25.63580704,26.20594788,24.91831589,25.13428879,20.00473022,20.59522629,20.99783134,19.81757736,20.16032982,0.091969982,20.46352196,20.65159798,20.07562065,20.81177139,20.30537605,3.336935759,3.295920134,3.392621517,3.255034685,3.185894251,161.7776489,143.2382507,187.9086456,181.2034302,188.6752167,2047.317017,1808.4823,1557.420898,1786.168457,2657.60791,17.07795906,19.72982407,24.20407295,27.41890526,28.14147186,28.72178841,28.70515633,28.89999962,28.25393295,26.52435875,22.28118896,18.62295532,5.2109375,1716.872314,1600.61438,1383.5,1267.605225,1227.804565,13095.40918,14116.16602,14787.73438,15464.64453,16079.25879,675.4475708,728.097168,762.7359619,797.6502686,829.3514404,6.887786388,6.465902328,6.987716675,6.608050823,6.735160351
BD202200000546,BDGE81FL,BD,2022,546,BD2022DHS,408.408844,444.6491699,471.6734314,500.8506775,529.1531982,56.80247498,49.94332504,64.96773529,63.44510269,67.58329773,27.56623077,27.25252342,26.89460754,27.57335854,27.49839401,9.870544434,9.97976017,10.35034752,10.16420746,9.875217438,5,52.55761719,0.288256377,0.30793184,0.313884199,0.337078065,0.362120032,0,0,0.000173611,0,0,43.24051285,10,62.90942764,23.40665627,23.97676468,23.62633896,24.16328239,23.66220093,279.3692627,1031.821655,711.0223999,3.322093725,16.38779831,29.55195427,30.25836182,31.02809715,29.65975189,29.75766754,24.58979988,25.24464798,25.81899643,24.55840683,24.79441643,19.68140984,20.2786026,20.67774963,19.49554443,19.88245201,0.050227709,19.24708366,20.70100594,20.35806656,20.75320625,19.82600784,3.24344635,3.223813772,3.3187356,3.171773911,3.115567207,184.2357788,161.0079956,215.6107483,201.2335052,210.5603027,2899.116455,2361.419434,2167.887207,2365.954102,3148.907959,17.2338829,20.01610184,24.26997375,27.17011833,27.98226738,28.44526863,28.58970833,28.89657402,28.11162758,26.40192032,22.09791565,18.70266533,32.52148438,1679.991089,1538.776367,1390.215454,1426.782227,1366.513794,13822.65039,14940.98926,15695.56934,16460.80469,17164.69531,714.9707031,772.8163452,811.8466797,851.4281006,887.8365479,7.23160696,6.88574934,7.501008034,7.199471474,7.246181965
BD202200000547,BDGE81FL,BD,2022,547,BD2022DHS,517.8430786,563.7940674,598.0595703,635.0549316,652.4197998,49.03118134,43.44523621,55.87276459,55.308815,59.07878494,27.98537636,27.67697906,27.69780922,26.83854103,27.49232483,10.16857624,10.26375961,10.62534714,10.41796875,10.13728333,5,41.93164063,0.29159677,0.300037503,0.346939921,0.338930726,0.36179775,0,0,0.000520833,0,0,36.79439926,9,66.32654572,23.82492638,24.16211891,23.86518288,23.52276039,23.68867874,280.8631592,1429.647095,766.7736816,4.105611324,24.37786674,30.02026939,30.67404556,31.42630386,30.03585052,30.11293411,24.92200661,25.52248192,26.08771706,24.8045578,25.02039909,19.8516922,20.41028786,20.80095673,19.61788177,19.97565079,0.52569741,19.66447639,20.64725685,20.03255653,20.20697975,19.88503265,3.32669282,3.288455009,3.369227409,3.243967056,3.171006918,163.1116791,142.8677216,188.2480469,179.4199677,187.3392334,2418.380127,1931.788574,1792.857666,1829.312866,2824.927246,17.12612343,19.8640461,24.25526428,27.56480598,28.26168251,28.74013138,28.70374107,28.89999962,28.21686363,26.49027252,22.13605118,18.57816505,21.71484375,1499.15918,1539.688477,1578.512695,1318.098389,1301.698608,12768.96777,13764.2793,14419.10645,15079.14258,15678.43555,659.0718384,710.4450073,744.2439575,778.3118286,809.2443848,6.774665356,6.383671761,6.895125866,6.394300938,6.757452011
